result_id,event_title,edition,edition_id,sport,sport_url,result_date,result_location,result_participants,result_format,result_detail,result_description
185147,"Individual, Men",1952 Summer Olympics,13,Equestrian Jumping,/editions/13/sports/EJP, 3 August 1952,"Helsingin Olympiastadion, Helsinki",51 from 20 countries,Two rounds.  Total score for both rounds determined placement.,na,"The show jumping consisted of two rounds, with total scores to count for the final placements. The course consisted of 13 obstacles, although the sixth obstacle was a three-part one, with a 1.40 m fence, then a 3.00 m water jump, and then a 1.50 m wall of horizontal birch poles. The eighth obstacle also had two parts, a double birch fence followed by a double fence with a hedge between. The course was designed by Björn Strandell, and was 786 metres long, with a time allowance of 1:57.2. The height of the obstacles was up to 1.60 metres, with the water jump 5.00 metres in width.
On a sunny, warm day, France’s Pierre Jonquères d’Oriola was one of five riders to have a total of 8.00 faults for his two rounds. In the jump-off, which was held over six raised obstacles, Jonquères d’Oriola went clear, with no faults, the only rider to do so, which won him the gold medal. Chile’s Óscar Cristi had only 4.00 faults in the jump-off, which brought him the silver medal. Cristi would also lead Chile to a silver medal in team jumping, and the two silver medals remain the only equestrian medals won by Chile at the Olympics through 2012. The bronze medal was decided on time, as both Germany’s Fritz Thiedemann and Brazil’s Eloy de Menezes had 8.00 faults in the jump-off, but Thiedemann’s time of 38.5 was 6.5 seconds faster than de Menezes’ and brought him the silver medal.
Jonquères d’Oriola would return and win another gold medal in this event in 1964, and he won the 1966 World Championships. Thiedemann would win team jumping gold medals in 1956 and 1960. At Helsinki, he won two bronze medals, one in this event, and one in team dressage.
"
259997,"Balance Beam, Women",2008 Summer Olympics,53,Artistic Gymnastics,/editions/53/sports/GAR,10 – 19 August 2008,"Guojia Tiyuguan, Beijing Aolinpike Gongyuan, Beijing",84 from 35 countries,na,na,"The format was the same as it had been from 1984-2004, with eight gymnasts advancing from the team all-around, but no more than two per nation. The top 11 places in qualifying went to gymnasts from China, Russia, and the United States, but the two per nation rule allowed the 12th and 13th finishers, Romanian Gabriela Drăgoi and Japan’s Koko Tsurumi, respectively, to advance to the final. The leading qualifier had been China’s Li Shanshan, who placed sixth in the final. The favorite was American Nastia Liukin, the 2005 and 2007 World Champion, who had already won the individual all-around in Beijing. Liukin performed well in the final, scoring 16.025 but her teammate, Shawn Johnson, 2007 World all-around champion, defeated her with 16.225 to win gold. Drăgoi and Tsurumi placed fifth and eighth in the final.
"
301022,"Team, Women",2012 Summer Olympics,54,Archery,/editions/54/sports/ARC,27 – 29 July 2012,"Lord's Cricket Ground, St John's Wood, London",36 from 12 countries,"Ranking round followed by single-elimination matches. The ranking round consisted of 72 arrows per archer at 70 m.  Matches consisted of 4 times 6 arrows (2 per team member) at 70 m, the highest total winning. In case of a tie, matches were decided by one additional arrow per team member. Final ranking for places 5-8 determined on number of points won in quarter-finals, other competitors ranked by round of elimination.",na,"Since team events were reintroduced into the Olympics in 1988 South Korea had won every Olympic title and had only failed to win 3 of the last 18 global championships before the London Olympics. One of these failures had been via a semi-final defeat to India at the 2011 World Championships but neither India nor Italy, the two finalists at those championships, could negotiate the first round at London. A major factor in the event was the weather which switched from bright and still to torrential rain showers and swirling wind more than once throughout the day.
The South Koreans  coped better than any other team with the conditions and seemed unbeatable as they made their way to a gold medal showdown with China. In contrast China had scored single point victories over Italy and Russia on their way to the final. Both teams started nervously and neither could pull out a decisive lead over the other. With their last 3 arrows China needed 29 to win or 28 to force a shoot-off but all three scored nine and South Korean maintained their unbeaten Olympic record by a single point. With victory in the bronze medal match Japan ensured an all Asian Olympic podium.
"
57375,"800 metres, Men",1924 Summer Olympics,8,Athletics,/editions/8/sports/ATH,6 –  8 July 1924,"Stade Olympique de Colombes, Colombes",50 from 24 countries,na,na,"The best time before Paris was set by American Schuyler Enck with 1:53.2. He was favored with AAA Champion Henry Stallard, with Swiss runner Paul Martin considered a possible threat. Also competing in the final was Norwegian Charles Hoff, the world record holder in the pole vault. Stallard took the lead at the start and passed 400 in 54.0. On the backstretch Douglas Lowe (GBR) launched a move that pulled him ahead and he battled down the straight with Martin, winning by half a metre.
"
1523,"4 × 7.5 kilometres Relay, Men",1972 Winter Olympics,39,Biathlon,/editions/39/sports/BTH,11 February 1972 — 9:00,"Makomanai Biathlon Site, Sapporo",52 from 13 countries,Eight shots for each group of five targets. Penalty loop (200 metres) skied for each missed target.,"Course Length: ?Height Differential: 44 mMaximum Climb: 33 mShooting 1: Prone at 2.5 km, 150 m rangeShooting 2: Standing at 5.0 km, 150 m rangeTotal Climbing: 224 m","The defending champion Soviet Union was a heavy favorite for the relay gold after winning all three World Championships from 1969-1971. Norway was expected to be their closest rivals, having won silver behind the Soviets in that period. Finland and East Germany were considered as medal contenders.
The first leg gave some unexpected results. Home favorite Isao Ono hit all his targets and skied fast enough to reach the first exchange 36 seconds ahead of his closest rival, East Germany’s silver medalist from the individual event, Hansjörg Knauthe. In third place was another big surprise, Great Britain’s Malcolm Hirst, only 8 seconds behind East Germany, but closely followed by Sweden and Norway. Finland and the Soviet Union were further behind, as the Soviet’s lead-off man Aleksandr Tikhonov had to ski two penalty loops and was 1:19 behind the leader. On the second leg Japan’s Shozo Sasaki was penalized five penalty loops and dropped from first to 13th and last place at the second exchange. After an excellent race Rinnat Safin advanced the Soviet team from ninth place into a clear lead, over one minute ahead of East Germany. Allen Morse had brought the USA team from seventh to third place, and Giovanni Astegiano moved Italy from 11th to fourth, both passing Sweden and Norway.
On the third leg, Soviet’s Ivan Byakov, in spite of skiing a penalty loop, increased the Soviet lead over East Germany to 1:40, and Sweden’s Torsten Wadman, with the fastest leg time, was only nine seconds behind the East Germans. USA was still doing well in fourth place, but Italy had dropped back to eighth. Finland had started to move and was fifth, over half a minute ahead of Norway. The Soviet anchor man Viktor Mamatov safely brought his team a gold medal, almost three minutes ahead of Finland. Mauri Röppänen had the fastest time on the last leg and advanced from fifth position to a silver medal, 20 seconds ahead of East Germany. Olympic champion Magnar Solberg was too far behind at the exchange, but passed Sweden and USA on the last leg and brought his team up to fourth place.
"
1111,"1,000 metres, Men",2002 Winter Olympics,47,Speed Skating,/editions/47/sports/SSK,16 February 2002 — 13:00,"Utah Olympic Oval, Kearns, Utah",44 from 18 countries,na,na,"Prior to the Games, Jeremy Wotherspoon (Canada) was given the best chance of winning the title in the 1,000 m. He had won the 2001 world title on the Utah Olympic Oval in world record time, and had then improved that time at a fall World Cup to 1:07.73 to become the first man under 1:08.00. In addition, he had won the World Sprint Championships in January, winning both 1000 metres in that competition. But his fall in the Olympic 500 m had apparently shattered Wotherspoon’s self-confidence, and in the 1,000 m he placed an anonymous 12th.
As it turned out, the American and Dutch skaters were most ready to fill the gap Wotherspoon left, as they wound up taking places one through seven. The least likely of these seven to win was probably Gerard van Velde. The dominant Dutch sprinter of the 1990s, he had been unlucky in international competition. At the 1992 Olympics, he had placed 4th and 5th at just hundredths from the podium. He was unable to adapt to the clap skates in 1998, and retired. Coming out of retirement, he again reached the world top, but again placed fourth at the 2002 World Sprint Championships and in the Olympic 500 m. Having nothing to lose, he skated an amazing 1,000 m. His final time of 1:07.18 was more than half a second below the world record, and none of the other competitors would come close. Runner-up was Van Velde’s team mate Jan Bos, repeating his silver medal performance from 1998, while Joey Cheek took home the bronze.
"
256310,"Kayak Singles, Slalom, Women",2000 Summer Olympics,25,Canoe Slalom,/editions/25/sports/CSL,17 – 18 September 2000,"Penrith Whitewater Stadium, Penrith, New South Wales",20 from 16 countries,na,na,"The format of the K-1 slalom had changed since the previous Olympics, as now the scores of both rounds, rather than just the best one, counted and there was a qualifying round prior to the final. The defending Olympic champion, the Czech Republic’s Štěpánka Hilgertová, returned to the Games in 2000 as the reigning European and World Champion, as well as runner-up in those events in 1998 and 1997 respectively, and was a strong favorite to defend her title. Slovakia’s Elena Kaliská and France’s Brigitte Guibal were the 1998 and 1997 European and World Champions respectively, while Australia’s Danielle Woodward was the 1992 Olympic runner-up.
Kaliská, Hilgertová, and the latter’s compatriot Irena Pavelková, the 2000 European bronze medalist, finished in the top three in the qualifying round, with Guibal in fourth and Woodward in 14th. Guibal and Hilgertová were in the top two positions after the first run of the final, with France’s Anne-Lise Bardet in third. Kaliská, meanwhile, was in fifth, while Pavelková and Woodward were in eighth and tenth respectively. Hilgertová had an excellent second run that allowed her to come out on top of both the round and the final rankings, winning the gold medal and leaving Guibal, who was third in the second portion of the competition, with silver. Pavelková’s second-place finish in the second round, meanwhile, was only good enough to bring her to fifth place, and thus Bardet, fourth in the second run, took bronze.
"
323,"Two, Men1",1968 Winter Olympics,38,Bobsleigh,/editions/38/sports/BOB,8 – 11 February 1968,"Piste de Bobsleigh, L'Alpe-d'Huez",44 from 11 countries,"Four runs, total time determined placement.",Curves: 13Length: 1500 mStart Altitude: 2030 mVertical Drop: 140 m,"Since the 1964 Olympics three crews from different countries had claimed the world title. A seventh world crown for Italian Eugenio Monti in 1966 was sandwiched between victories for Great Britain in 1965 and a first ever world title for Austria on the Olympic track in 1967. Added to the list of possible challengers were the West German bobs driven by Horst Floth and Wolfgang Zimmerer  along with bobs from Switzerland, Romania, Canada and the USA.
At forty years of age Eugenio Monti  was not the dominant force he had been in earlier years but on the first run at L’Alpe d’Huez he recaptured his form of the early part of the decade and posted a track record in taking the lead ahead of Romania I and Great Britain I.
The second run was won by Horst Floth  of West Germany but at the end of the first day Monti had increased his lead to a third of a second. The competition had already been delayed for a day due to adverse weather conditions and the concluding two runs were to be held on the 11th February, three days after originally scheduled.  A stunning third run from Floth meant that West Germany leapt to the top of the standings with a tenth of the second to spare over their Italian rivals. Starting early on the final run Monti shot down the track and smashed the track record with a time of 1:10.05 then had to suffer a long wait until the leaders came down the course. Floth made an excellent start but lost vital fractions of time later down the track. As the German pair crossed the finish line the clock stopped at 1:10.15 and the gold medal appeared to be shared between West Germany and Italy. Shortly afterwards, with the Germans already celebrating, a loudspeaker announcement broke the news that regulations stated that in the event of a tie the crew that recorded the fastest single run would be regarded as champions.
Whilst this was a cruel blow to Floth  and Bader  there was a genuine feeling of delight that the efforts of Eugenio Monti, four times previously a medallist but never Olympic champion, had been rewarded with a place on the top of the podium in his final year of competition. Third place finishers were the crew from Romania who became the first Eastern European Olympic bobsleigh medallists and, as of 2010, the only Romanians to have won a medal at the Winter Games.
"
323000,"Duet, Women",2012 Summer Olympics,54,Artistic Swimming,/editions/54/sports/SWA,5 –  7 August 2012,"London Aquatics Centre, Olympic Park, Stratford, London",48 from 24 countries,Top 12 duos from qualifying advanced to final free routine.,na,"The Russian duo Nataliya Ishchenko and Svetlana Romashina were the heavy favorites, having won the World Championships in 2009 and 2011, with Ishchenko winning six gold medals at 2011 Worlds and five in 2009. They won London gold with a dominant performance, as in the final they were a full two-points ahead of Spain’s Andrea Fuentes and Ona Carbonell. Fuentes and Carbonell were audience favorites for their fast routine which featured mirrored movements and connected elements. The bronze went to China’s Huang Xuechen and Liu Ou, who had been fourth in Beijing.
This was the fourth consecutive victory in this event for a Russian pair. Ishchenko and Romashina would also win gold on the Russian team that won the team event. Japan failed to medal in this event for the first time ever, as Yukiko Inui and Chisa Kobayashi placed fifth.
"
8795,"1,500 metres Freestyle, Men",2004 Summer Olympics,26,Swimming,/editions/26/sports/SWM,20 – 21 August 2004,"Olympiako Kentro Ugrou Stivou, Olympiako Athletiko Kentro Athinon Spiros Loues, Athina (Main Pool)",34 from 28 countries,na,na,"The Olympic 1500 metres freestyle has had a tendency towards champions with a greater amount of longevity than other Olympic swimming events. Vladimir Salnikov had, barring the 1984 boycott, dominated the eighties whilst Australia’s Kieren Perkins had followed as him as the star of the early nineties. The most recent member of this club, Grant Hackett of Australian had been unbeatable at the distance since 1997 and would have started as an overwhelming favourite for the Olympic title had it not been for the persistent bouts of bronchial asthma that had marred his progress towards Athens. The final developed into a three-way battle between Hackett, Larsen Jensen of the USA and Great Britain’s Dave Davies as the trio broke away from the rest early in the race. The Aussie gradually drew away from his two pursuers in the closing stages to retain his title in Olympic record time with Jensen holding off the challenge of Davies to earn silver. Although not known at the time Hackett was competing despite suffering from a partially collapsed lung which was operating at only three-quarter capacity.
"
19000741,"100 metres Hurdles, Women",2020 Summer Olympics,61,Athletics,/editions/61/sports/ATH,31 July –  2 August 2021,"Japan National Stadium, Kasumigaoka, Shinjuku, Tokyo",40 from 28 countries,na,na,"The women’s high hurdles were expected to be a battle between Puerto Rican Jasmine Camacho-Quinn, twice an NCAA Champion at the University of Kentucky, and American Keni Harrison, the world record holder and the silver medallist at the 2019 World Championships.
In the semi-finals Camacho-Quinn broke the Olympic record with her PR of 12.26. Harrison also qualified for the final, but was only second in the second semi behind Jamaican Britany Anderson. Joining them in the final was the winner of the first semi-final, Nigerian Tobi Amusan.
The final turned into the expected dual between Camacho-Quinn and Harrison. Camacho-Quinn pulled ahead by hurdle six, and held on, despite clipping hurdle nine, and stutter-stepping hurdle 10, and won the gold medal, her 12.35 leading Harrison by 0.15 seconds. Behind them, Jamaica’s Meghan Tapper won bronze just ahead of Amusan.
For Puerto Rico, this was only their second Olympic gold medal in any sport, after Monica Puig won the women’s tennis singles in 2016. It was also the island’s second medal in athletics following a bronze medal in the 2012 men’s 400 hurdles by Javier Culson.
"
60638,"4 × 400 metres Relay, Men",1968 Summer Olympics,17,Athletics,/editions/17/sports/ATH,19 – 20 October 1968,"Estadio Olímpico Universitario, Ciudad de México",65 from 16 countries,na,na,"Having swept the medals in the 400 metres, the US could only lose by dropping the baton or an injury. In the heats the US equaled the Olympic record with 3:00.71. Aided by altitude the American team was dominant in the final, defeating Kenya by over 30 metres in a mark that shattered the world record of 2:59.6. The mark of 2:56.16 was altitude aided, but would last until it was equaled at the 1988 Olympics by another US relay team and it would not be broken until the 1992 Barcelona Olympics. Despite the acclaim given to Bob Beamon’s long jump mark, this was the world record from Ciudad de México that lasted for the longest period of time. The US actually did not lead on the opening leg, as Charles Asati put Kenya four metres ahead of Vince Matthews. But the outcome was settled on the second leg when 400 bronze medalist Ron Freeman ran 43.2, the fastest leg to that time, and still a remarkable time. With Larry James, the 400 silver medalist, and Lee Evans, the gold medalist, running the last two legs, the race was over.
"
51515,"Free Pistol, 50 metres, Team, Men",1900 Summer Olympics,2,Shooting,/editions/2/sports/SHO, 1 August 1900,"Camp de Satory, Versailles",20 from 4 countries,"50 metres. 60 shots per individual with five shooters per team. 3,000 possible per Team; 600 possible per individual. Five six-shot strings.",na,"This event was shot at a target of 50 cm in diameter with 10 scoring rings. The shooters took 60 shots for a possible 600 points each, for a team possible score of 3,000. The event was conducted concurrently with the individual free pistol event, with four teams, and 20 shooters taking part. Each team had five shooters with all five scores to count for the team total.
For the first and only time, the World Championships were held concurrently with the Olympics and the Olympic Champions also became World Champions. It was the fourth staging of the World Championships, having previously been held in Lyon (France) in 1897, Turin (Italy) 1898 and Loosduinen 1899 which, since 1923 has been a district of Den Haag (Netherlands). But, as all three editions were for rifle events only, Paris hosted the first pistol championships.
Switzerland won the gold medal, led by the individual champion, Conrad Karl Röderer, with France second. In third place, 327 points behind the runners-up, was Netherlands, with Belgium a further 53 points adrift in fourth place.
"
2022,"4 × 5 kilometres Relay, Women",1988 Winter Olympics,43,Cross Country Skiing,/editions/43/sports/CCS,21 February 1988 — 9:30,"Canmore Nordic Centre, Canmore",48 from 12 countries,na,Course Length: ?Height Differential: 98 mMaximum Climb: 50 mTotal Climbing: 204 m,"The only question was the margin of victory for the Soviet Union women. In the three individual events in Calgary, they won seven of the nine medals, sweeping all the medals in 20 km, and had four of the top five finishers in the 10 km. Their team had won the World Championship relay in 1985 and 1987. Their opening skier was Svetlana Nageykina who opened a 13.9 second lead over East Germany. On the second leg, Nina Gavrylyuk increased the lead to 35.8 seconds, East Germany still in second. But the race was over. Finland would move into second at the final exchange, trailing the Soviets by well over a minute, with Norway third. On the final leg, Marianne Dahlmo would outski Finland’s Jaana Savolainen by over 32 seconds, bringing Norway a comfortable silver medal, although Finland held on for bronze, and would win the event at the 1989 World Championships. For the Soviet Union, it was their fourth gold medal in the event in their ninth, and with the dissolution of the country in 1991, final try at the relay.
"
52014,"Double Trap, Men",2004 Summer Olympics,26,Shooting,/editions/26/sports/SHO,17 August 2004,"Olympiako Kentro Skopovolis Markopoulou, Markopoulo",25 from 19 countries,na,na,"Sheikh Ahmed bin Hashr Al-Maktoum of the United Arab Emirates won the gold medal in this event with perhaps the most dominating performance ever in Olympic shooting. He led the qualifying by six points with 144, firing 48 on each string. In the final he made 45 of 50 to win gold by 10 points. This was the first ever medal won at the Olympics for an athlete from the United Arab Emirates. Al-Maktoum had started shooting late, beginning his sporting career as a top squash player. The silver medal went to Rajvavardhan “Chilly” Rathore (IND) who was only fifth after the preliminary round, but had the second highest final round with 44 to move up to second. The 2002 World Champion, Italy’s Danielle Di Spigno, lost in a shoot-off to advance to the final round.
"
72177,"Foil, Masters, Individual, Men",1900 Summer Olympics,2,Fencing,/editions/2/sports/FEN,22 – 29 May 1900,"La Grande Salle des Fêtes de l'Exposition, Champs de Mars, Paris",61 from 7 countries,na,na,"Fencing masters events were contested among teaching professionals, and fencing was the only sport that allowed professionals in the early days of the Olympics. This event was only on the Olympic Program in 1896 and 1900. There were 61 competitors from seven nations, but most of them were French, with several rounds that qualified 16 fencers for the semi-finals. They consisted of individual bouts among the fencers, but a jury decided on who would advance, rather than going strictly by the results of matches. In the semi-finals and finals, round-robin pools were conducted, and here the match results did determine the placements. In the final Lucien Mérignac and Alphonse Kirchhoffer tied with 6 wins and 1 loss, and fought a barrage to determine the title, which went to Mérignac. Third-place was also tied with Italy’s Antonio Conte and France’s Jean-Baptiste Mimiague both with 4 wins and 3 losses, with Mimiague taking third on a barrage victory over Conte.
"
923655,"500 metres, Men",2010 Winter Olympics,57,Short Track Speed Skating,/editions/57/sports/STK,24 – 26 February 2010,"Pacific Coliseum, Vancouver",32 from 16 countries,"Placements 1-8 based on final and B final.  Deeper placements based on placements in earlier rounds, and best time skated.",na,"The Canadian crowd were betting on a gold medal in this event. Charles Hamelin had been a dominant factor in the 500 m since the last Olympics, winning the 2007 and 2009 world titles, while finishing runner-up to Apolo Anton Ohno in 2008. In addition to Ohno, Seong Si-Baek of South Korea was a contender, having held the world record in the distance since 2007, with 40.651. All three favorites reached the final with little trouble. Hamelin made the best impression, clocking two sub-41-second times and bettering the Olympic Record. The trio was complemented by a second Canadian, François-Louis Tremblay.
The final was, as expected, a closely contested affair. Seong went into the final curve first, and seemed headed for the gold medal. But he then stumbled, possibly after a slight touch of Hamelin, and crashed out of the curve. Hamelin nearly fell, but kept on his feet, crossing the line first nearly backwards. Behind these two, Tremblay had also fallen, due to interference from Ohno, who had finished second behind Hamelin. For this, the American was disqualified, and the silver medal went to Seong, who had quickly recovered, and the bronze to Tremblay. The two Canadian medals set off great celebrations, as Charles Hamelin sought out his girlfriend Marianne St. Gelais, who had won a silver medal in the women’s 500 m.
"
357013,"200 metres Freestyle, Men",2016 Summer Olympics,59,Swimming,/editions/59/sports/SWM,7 –  8 August 2016,"Estádio Aquático Olímpico, Parque Olímpico da Barra, Barra da Tijuca, Rio de Janeiro",47 from 36 countries,na,na,"British swimmer James Guy had won this event at the 2015 World Championships, but Sun Yang of China led the world list coming into Rio. Defending gold medalist Yannick Agnel of France was back, although he had only finished third in the French Olympic trials and was controversially added to the team for this event. German Paul Biedermann was the world record holder, but set that mark in the high-tech suit era, and had never won an Olympic medal.
Sun won the gold medal, swimming 1:44.65, ahead of the surprising Chad le Clos of South Africa, who set an African record with 1:45.20. Bronze went to American Conor Dwyer as Guy finished fourth and Biedermann sixth.
"
124250,"Bantamweight, Freestyle (≤57 kilograms), Men",1960 Summer Olympics,15,Wrestling,/editions/15/sports/WRE,1 –  6 September 1960,"Basilica di Massenzio, Roma",19 from 19 countries,"Scoring by negative points, with negative points given for any result short of a fall.  Accumulation of 6 negative points eliminated the wrestler. When three or fewer wrestlers remained, they advanced to a final round, with preliminary results carried forward.",na,"Turkey’s Hüseyin Akbaş had won the World Championships in 1957 and 1959 and came in as the favorite, but he drew his first round match and then lost his next two matches, and was eliminated, placing only 14th. The final round competitors turned out to be Bulgaria’s Nezhdet Zalev, Poland’s Tadeusz Trojanowski, and American Terry McCann, who had barely made it as the last qualifier. McCann, however, won two decisions over the other finalists to secure the gold medal, with Zalev’s fifth-round victory over Trojanowski bringing him the silver medal. McCann was a multiple AAU and NCAA Champion in the United States, but had no previous international record, and retired from competition after the 1960 Olympics.
"
70907,"Horse Vault, Women",2004 Summer Olympics,26,Artistic Gymnastics,/editions/26/sports/GAR,15 – 22 August 2004,"Olympiako Kleisto Gymnastirio, Olympiako Athletiko Kentro Athinon Spiros Loues, Maroussi",84 from 31 countries,na,na,"The format was the same as it had been from 1984-2000, with eight gymnasts advancing from the team all-around, but no more than two per nation. Romania’s Monica Roşu’s two vaults in the final received the two highest scores of the competition, giving her the gold medal easily. Roşu had won a bronze in this event at the 2002 World Junior Championships, but had no international medals at the senior level. Second went to American Annia Hatch. This was her first Olympics but she had won a bronze medal on vault at the 1996 World Championships, while competing for Cuba. Hatch was qualified individually for the 1996 Olympics but Cuba did not send her, citing funding problems. She then retired, moved to the US, got married, and starting coaching in Connecticut. In 2001 she came out of retirement and became a US citizen, which allowed her to make the 2004 US Olympic team.
"
21131,"Tug-Of-War, Men",1912 Summer Olympics,6,Tug-Of-War,/editions/6/sports/TOW, 8 July 1912,"Stockholms Olympiastadion, Stockholm",16 from 2 countries,Single-contest.,na,"There were five teams entered: Austria, Bohemia, Great Britain, Luxembourg, and Sweden. The matches were scheduled to take place as a round-robin tournament from 7-9 July and 11-12 July, but Austria, Bohemia, and Luxembourg did not make an appearance, for reasons not known. Thus the only event was a single match between Great Britain and the host Swedish team, held on Monday, 8 July at 5:15 PM (1715).
The match was conducted on a sand track at the north end of the Olympic Stadium. The match was to be a best two-of-three pulls. In the first pull Sweden slowly pulled the British team over. During the second pull, some of the British team members sat down for better leverage, which was against the rules prohibiting contact with ground with any part of the body except the feet. When the British did not heed several warnings from the judges, they stopped the pull and declared Sweden the winners of the second pull. The Swedish team was made up of six members of the Stockholm Police Force, one member of the Göteborg police, and one fisherman from Sandhamn, a well-known yachting centre on an island 45 km. east of Stockholm. The British team was made up of members of the London City Police. Three of the eight British team members had pulled on the gold medal winning London Police team at the 1908 Olympics - Edwin Mills, Frederick Humphreys, James Shepherd. In addition, three further British tuggers in 1912 has also competed for the bronze-medal winning team at the 1908 Olympics, then representing the K Division Metropolitan Police Team - Walter Chaffe, Joseph Dowler, Alexander Munro. Sweden also entered a tug-of-war team at the 1908 Olympics, but did not place, and the 1908 and 1912 teams had no tuggers in common.
"
923490,"7.5 kilometres Sprint, Women",2010 Winter Olympics,57,Biathlon,/editions/57/sports/BTH,13 February 2010 — 13:00,"Whistler Olympic Park, Whistler",88 from 30 countries,Penalty loop (150 metres) skied for each missed target.,"Course Length: 7,813 mHeight Differential: 27 mMaximum Climb: 25 mShooting 1: Prone at 2.6 km, 50 m rangeShooting 2: Standing at 5.3 km, 50 m rangeTotal Climbing: 84 m","This event, held on the first morning of competition, produced the first surprise of the 2010 Games when the Slovakian biathlete Anastasia Kuzmina, having started slowly, won the gold medal in a time of 19:55.6. 
With many of the favourites missing targets, Kuzmina missed only one and won ahead of Germany’s Magdalena Neuner, a biathlete who came in to the Games with a rich vein of form, and early leader Marie Dorin of France who took silver and bronze some 1.5 seconds and 10.9 seconds respectively behind Kuzmina. 
Although the Russian born Kuzmina had won a medal at the 2009 World Championship she had never won a race on the World Cup circuit and her preparation had been hampered by an accident in which she broke two bones in her hand a month before the Games began.
This was only her second year competing in Slovakian colours after she had moved to the country to train with her husband, the Israeli cross-country skier Daniel Kuzmin. Her brother, Anton Shipulin, would later add to the family medal haul by winning a bronze medal in the men’s relay. This was Slovakia’s first gold medal at a Winter Olympics although Slovak Ondrej Nepela was an Olympic champion in 1972 representing Czechoslovakia.
World champion Kati Wilhelm of Germany had a poor day at the rifle range and could only finish 30th whilst World Cup leader Helena Jonsson prefaced a disappointing Olympic by placing 12th.
"
19017437,"Sabre, Individual, Women",2020 Summer Olympics,61,Fencing,/editions/61/sports/FEN,26 July 2021,"Makuhari Messe, 2-1, Nakase, Mihama-ku, Chiba, Chiba Prefecture, Japan",36 from 18 countries,Single-elimination tournament.,na,"36 sabre fencers from 18 countries qualified for the individual event at Tokyo. The reigning Olympic champion was Yana Yegoryan of Russia but she was not in Tokyo. The reigning World Champion was Olha Kharlan of Ukraine but she was eliminated by Yang Hengyu of China in her first bout. In the all-Russian final, Sofiya Pozdnyakova beat her teammate Sofya Velikaya 15-11. In the bronze medal bout Manon Brunet from France beat Anna Márton from Hungary by 15-6.
"
23817,"Light-Welterweight (≤63.5 kilograms), Men",1968 Summer Olympics,17,Boxing,/editions/17/sports/BOX,13 – 26 October 1968,"Arena México, Ciudad de México",35 from 35 countries,Single elimination tournament.,na,"The defending champion in this class was Poland’s Jerzy Kulej and he was back and considered the favorite, although the American, Jim Wallington, was highly considered. From 1966-68, Wallington won three AAU titles, three Inter-Service championships, three Golden Gloves titles, and the 1967 Pan American Games gold medal. In addition to his Tokyo gold medal, Kulej had won the 1963 and 1965 European title as a light-welter, and was a silver medalist in 1967, where he lost to the Soviet Yevgeny Frolov, who he had defeated in the Tokyo final. Frolov was in Mexico, but lost a quarter-final bout to Cuba’s Enrique Regüeiferos, who advanced to the final against Kulej by defeating Wallington by majority decision. The final was very close with Kulej being given the 3-2 decision over the hard-hitting Cuban. Regüeiferos would return to fight in the 1972 Olympics, but lost early. Kulej was a Polish hero and retired from boxing after the 1968 Olympics. He became an actor in Polish movies, and in 2001 turned to politics, being elected a member of the Polish Parliament as a Social Democrat.
"
19000000,"50 metres Freestyle, Men",2020 Summer Olympics,61,Swimming,/editions/61/sports/SWM,30 July –  1 August 2021,"Olympic Aquatics Centre, 2-1, 2chome, Tatsumi, Koto-ku, Tatsumi-no-Mori Seaside Park, Tokyo, Japan",73 from 66 countries,na,na,"The 50 freestyles for men and women have recently taken place on the final day of pool swimming at major internationals. Caeleb Dressel was the men’s favorite, having already won gold in the 100 freestyle and 100 butterfly in Tokyo, and he was the 2017 and 2019 World Champion. Behind him, France’s Florent Manaudou, the 2012 Olympic gold medallist and 2015 World Champion, and Brazilian Bruno Fratus were expected to be his biggest challengers, with his teammate, Michael Andrew, also highly considered.
All the favorites qualified easily through both the heats and semi-finals, with Dressel leading both rounds with 21.32 in the heats and 21.42 in the semis. Manaudou was second in both rounds, while Fratus was third in the semis, and fourth in the heats, just behind Greece’s Kristian Golomeev, co-silver medallist with Fratus at the 2019 Worlds.
In the final Dressel had a relatively slow reaction time but his large frame and powerful kick off the blocks put him in the lead by 10 metres and he was never headed, finishing in a gold medal winning 21.07, an Olympic record. Behind him, Manaudou edged out Fratus for the silver, 21.55 – 21.57, while Andrew was another 0.03 back in fourth. For Dressel this was his third individual gold medal at Tokyo 2020, and his fifth overall, giving him seven gold medals at the 2016 and 2020 Olympics.
"
